repo_name,language,clone_url,github_id,created_at,topics,stars
adelsz/pgtyped,typescript,https://github.com/adelsz/pgtyped.git,4072721,2019-09-23,"[""generator"", ""postgres"", ""postgresql"", ""query"", ""sql"", ""type-safety"", ""types"", ""typescript""]",3269
clauderic/dnd-kit,typescript,https://github.com/clauderic/dnd-kit.git,4072722,2020-11-26,"[""drag"", ""drag-and-drop"", ""draggable"", ""droppable"", ""react"", ""sortable""]",17354
joshfarrant/shortcuts-js,typescript,https://github.com/joshfarrant/shortcuts-js.git,4072723,2018-11-05,"[""apple"", ""automation"", ""ios"", ""ios12"", ""javascript"", ""nodejs"", ""shortcuts"", ""typescript""]",1590
apollographql/apollo-client-devtools,typescript,https://github.com/apollographql/apollo-client-devtools.git,4072725,2016-12-07,"[""apollo-client"", ""apollo-client-devtools"", ""chrome-extension"", ""devtools"", ""firefox-extension"", ""graphql""]",1528
magcius/noclip.website,typescript,https://github.com/magcius/noclip.website.git,4072727,2016-10-06,"[""noclip""]",4191
taskforcesh/bullmq,typescript,https://github.com/taskforcesh/bullmq.git,4072728,2018-12-19,"[""background-jobs"", ""elixir"", ""nodejs"", ""php"", ""python"", ""queue"", ""redis"", ""typescript""]",9084
typegoose/typegoose,typescript,https://github.com/typegoose/typegoose.git,4072729,2019-05-03,"[""db"", ""js"", ""model"", ""models"", ""mongodb"", ""mongoose"", ""nodejs"", ""odm"", ""ts"", ""typescript""]",2312
yang991178/fluent-reader,typescript,https://github.com/yang991178/fluent-reader.git,4072731,2020-05-31,"[""electron"", ""linux"", ""macos"", ""react"", ""rss"", ""rss-reader"", ""typescript"", ""windows""]",9377
cookie-autodelete/cookie-autodelete,typescript,https://github.com/cookie-autodelete/cookie-autodelete.git,4072732,2017-01-13,"[""chrome"", ""cookie"", ""cookie-autodelete"", ""cookies"", ""deleting-cookies"", ""firefox"", ""google-chrome"", ""mozilla-firefox"", ""webextension""]",1940
aurelia/aurelia,typescript,https://github.com/aurelia/aurelia.git,4072733,2018-02-15,"[""aurelia"", ""cordova"", ""cross-platform"", ""electron"", ""framework"", ""frontend"", ""html"", ""javascript"", ""javascript-framework"", ""mobile"", ""pwa"", ""single-page-applications"", ""spa"", ""typescript"", ""web"", ""web-framework"", ""web-performance""]",1534
microsoft/vscode-arduino,typescript,https://github.com/microsoft/vscode-arduino.git,4072736,2016-12-21,[],1156
firebase/firebase-functions,typescript,https://github.com/firebase/firebase-functions.git,4072737,2016-09-22,[],1064
jupyterlab/jupyterlab-git,typescript,https://github.com/jupyterlab/jupyterlab-git.git,4072738,2017-06-20,"[""git"", ""jupyterlab"", ""jupyterlab-extension""]",1600
azure/azurite,typescript,https://github.com/azure/azurite.git,4072740,2018-02-20,"[""azure-storage"", ""azurite"", ""blob-service"", ""blob-storage"", ""cross-platform"", ""docker-image"", ""storage-emulator""]",2220
ehtagtranslation/ehsyringe,typescript,https://github.com/ehtagtranslation/ehsyringe.git,4072744,2019-06-29,"[""browser-extension"", ""e-hentai"", ""translation"", ""userscript""]",3617
antoinejaussoin/retro-board,typescript,https://github.com/antoinejaussoin/retro-board.git,4072746,2016-03-12,"[""agile"", ""ai"", ""arm"", ""chat-gpt"", ""chatgpt"", ""docker"", ""docker-compose"", ""hooks"", ""internationalisation"", ""multiarch"", ""multilingual"", ""postgres"", ""react"", ""reactjs"", ""retrospective"", ""socket-io"", ""translation"", ""typescript"", ""vite"", ""yarn""]",820
ng-alain/delon,typescript,https://github.com/ng-alain/delon.git,4072751,2017-11-25,"[""angular"", ""angular-components"", ""angular-scaffolding"", ""g2"", ""ng-admin"", ""ng-alain"", ""ng-zorro"", ""scaffold"", ""scaffold-framework"", ""scaffold-template"", ""scaffolding""]",681
formidablelabs/inspectpack,typescript,https://github.com/formidablelabs/inspectpack.git,4072756,2016-03-20,[],592
borewit/music-metadata,typescript,https://github.com/borewit/music-metadata.git,4072759,2016-11-04,"[""aiff"", ""ape"", ""asf"", ""audio"", ""dsd"", ""flac"", ""id3"", ""m4a"", ""metadata"", ""mp3"", ""mp4"", ""musepack"", ""musicbrainz"", ""ogg"", ""opus"", ""picard"", ""tag"", ""tags"", ""vorbis"", ""wav""]",1296
midnight-lizard/midnight-lizard,typescript,https://github.com/midnight-lizard/midnight-lizard.git,4072762,2016-12-19,"[""accessibility"", ""blue-filter"", ""brightness"", ""chrome-extension"", ""color-scheme"", ""contrast"", ""contrast-theme"", ""dark-mode"", ""dark-theme"", ""firefox-webextension"", ""grayscale"", ""high-contrast"", ""night-mode"", ""readability"", ""red-shift""]",700
jaredlunde/react-hook,typescript,https://github.com/jaredlunde/react-hook.git,4072763,2019-03-24,"[""debounce"", ""hooks"", ""hooks-api"", ""hooks-library"", ""react"", ""react-hook"", ""react-hooks"", ""react-hooks-typescript"", ""throttle"", ""typescript"", ""typescript-hooks"", ""window-scroll"", ""window-size""]",1455
uber/nebula.gl,typescript,https://github.com/uber/nebula.gl.git,4072764,2018-02-15,"[""deck-gl"", ""uber"", ""webgl""]",676
testing-library/angular-testing-library,typescript,https://github.com/testing-library/angular-testing-library.git,4072770,2018-06-12,"[""angular"", ""dom-testing-library"", ""testing"", ""testing-library""]",787
googleapis/nodejs-pubsub,typescript,https://github.com/googleapis/nodejs-pubsub.git,4072774,2017-07-26,"[""nodejs"", ""pubsub""]",550
schoofskelvin/vscode-sshfs,typescript,https://github.com/schoofskelvin/vscode-sshfs.git,4072776,2018-05-05,[],608
rtk-incubator/rtk-query,typescript,https://github.com/rtk-incubator/rtk-query.git,4072780,2020-10-15,[],578
ekliptor/wolfbot,typescript,https://github.com/ekliptor/wolfbot.git,4072783,2018-04-23,[],632
hjdhjd/homebridge-unifi-protect,typescript,https://github.com/hjdhjd/homebridge-unifi-protect.git,4072784,2019-08-05,"[""camera"", ""cameras"", ""doorbell"", ""homebridge"", ""homebridge-plugin"", ""homekit"", ""homekit-support"", ""motion-detection"", ""motion-sensor"", ""nvr"", ""security"", ""ubiquiti"", ""udm-pro"", ""unifi"", ""unifi-nvr"", ""unifi-os"", ""unifi-protect"", ""unifi-protect-controller"", ""unifi-protect-devices""]",1720
tencentcloudbase/cloudbase-extension-cms,typescript,https://github.com/tencentcloudbase/cloudbase-extension-cms.git,4072790,2020-07-24,"[""cloudbase"", ""cms"", ""nestjs"", ""nodejs"", ""react""]",651
lume/glas,typescript,https://github.com/lume/glas.git,4072792,2019-05-27,"[""3d"", ""3d-engine"", ""3d-game-engine"", ""3d-graphics"", ""assemblyscript"", ""creative-coding"", ""game-dev"", ""game-development"", ""game-engine"", ""gamedev"", ""games"", ""glas"", ""lume"", ""three"", ""three-js"", ""threejs"", ""typescript"", ""wasm"", ""webassembly"", ""webgl""]",935
acacode/swagger-typescript-api,typescript,https://github.com/acacode/swagger-typescript-api.git,4072805,2020-01-12,[],4096
comunica/comunica,typescript,https://github.com/comunica/comunica.git,4072808,2017-10-18,"[""decentralization"", ""federation"", ""graphql"", ""hacktoberfest"", ""heterogeneity"", ""javascript"", ""mcp"", ""query-engine"", ""rdf"", ""sparql"", ""triple-pattern-fragments""]",575
microsoft/folio,typescript,https://github.com/microsoft/folio.git,4072810,2020-09-24,[],866
zenn-dev/zenn-editor,typescript,https://github.com/zenn-dev/zenn-editor.git,4072820,2020-05-27,[],741
udondan/iam-floyd,typescript,https://github.com/udondan/iam-floyd.git,4072827,2020-06-01,"[""aws"", ""aws-cdk"", ""cdk"", ""generator"", ""hacktoberfest"", ""iam"", ""iam-policy"", ""jsii""]",573
smolck/uivonim,typescript,https://github.com/smolck/uivonim.git,4072831,2020-10-01,"[""electron"", ""gui"", ""neovim"", ""neovim-guis"", ""typescript"", ""webgl2""]",593
whitphx/vscode-emacs-mcx,typescript,https://github.com/whitphx/vscode-emacs-mcx.git,4072833,2019-01-06,"[""emacs"", ""hacktoberfest"", ""vscode"", ""vscode-extension""]",532
mikepenz/release-changelog-builder-action,typescript,https://github.com/mikepenz/release-changelog-builder-action.git,4072863,2020-10-16,"[""action"", ""actions"", ""automation"", ""cd"", ""changelog"", ""ci"", ""github-actions"", ""hacktoberfest"", ""issues"", ""labels"", ""pull-requests"", ""release"", ""release-automation"", ""release-notes"", ""workflow""]",861
yxl76/cloudmusic-vscode,typescript,https://github.com/yxl76/cloudmusic-vscode.git,4072869,2020-06-28,[],692
diego3g/umbriel,typescript,https://github.com/diego3g/umbriel.git,4072883,2020-11-24,"[""ddd"", ""node"", ""prisma"", ""typescript""]",532
pedrobern/react-native-collapsible-tab-view,typescript,https://github.com/pedrobern/react-native-collapsible-tab-view.git,4072941,2020-11-19,"[""expo"", ""react"", ""react-native"", ""tabs"", ""tabview""]",941
ianstormtaylor/slate,typescript,https://github.com/ianstormtaylor/slate.git,4073579,2016-06-18,"[""browser"", ""editor"", ""framework"", ""javascript"", ""react"", ""rich-text"", ""slate"", ""text-editor""]",31713
verdaccio/verdaccio,typescript,https://github.com/verdaccio/verdaccio.git,4073581,2016-04-15,"[""docker"", ""helm"", ""helm-charts"", ""javascript"", ""kubernetes"", ""nodejs"", ""npm"", ""pnpm"", ""private-npm"", ""registry"", ""registry-proxy"", ""sponsor"", ""verdaccio"", ""yarn""]",17744
boardgameio/boardgame.io,typescript,https://github.com/boardgameio/boardgame.io.git,4073586,2017-11-21,"[""boardgames"", ""game-engine"", ""javascript"", ""multiplayer"", ""react"", ""react-native"", ""tabletop"", ""turn-based""]",12367
antvis/g6,typescript,https://github.com/antvis/g6.git,4073588,2017-02-13,"[""data-visualization"", ""graph"", ""graph-analytics"", ""graph-drawing"", ""graph-visualization"", ""hacktoberfest"", ""network"", ""tree"", ""visual-analytics"", ""visualization""]",12150
callstack/react-native-paper,typescript,https://github.com/callstack/react-native-paper.git,4073589,2016-10-19,"[""hacktoberfest"", ""material-design"", ""react-native"", ""ui-kit""]",14411
probot/probot,typescript,https://github.com/probot/probot.git,4073590,2016-09-16,"[""github-apps"", ""probot""]",9567
pmndrs/zustand,typescript,https://github.com/pmndrs/zustand.git,4073591,2019-04-09,"[""hacktoberfest"", ""hooks"", ""react"", ""react-context"", ""reactjs"", ""redux"", ""state-management""]",58427
daybrush/moveable,typescript,https://github.com/daybrush/moveable.git,4073594,2019-07-05,"[""draggable"", ""groupable"", ""movable"", ""moveable"", ""pinchable"", ""resizable"", ""rotatable"", ""scalable"", ""snappable"", ""warpable""]",9690
telegraf/telegraf,typescript,https://github.com/telegraf/telegraf.git,4073595,2016-04-16,"[""bot"", ""bot-api"", ""bot-framework"", ""hacktoberfest"", ""middleware"", ""telegraf"", ""telegram"", ""telegram-bot"", ""telegram-bot-api"", ""telegram-bots""]",8464
prevwong/craft.js,typescript,https://github.com/prevwong/craft.js.git,4073596,2019-06-04,"[""draft-js"", ""drag-and-drop"", ""html-builder"", ""page-builder"", ""react"", ""site-builder"", ""web-builder"", ""wysiwyg""]",7833
edp963/davinci,typescript,https://github.com/edp963/davinci.git,4073597,2017-09-05,"[""dashboard"", ""data-visualization"", ""davinci"", ""display"", ""react"", ""typescript""]",4675
ngxs/store,typescript,https://github.com/ngxs/store.git,4073598,2018-02-13,"[""angular"", ""cqrs"", ""event-sourcing"", ""ngrx"", ""ngxs"", ""redux"", ""state-management""]",3549
lingui/js-lingui,typescript,https://github.com/lingui/js-lingui.git,4073599,2017-01-17,"[""hacktoberfest"", ""i18n"", ""icu"", ""internationalization"", ""intl"", ""javascript"", ""localization"", ""messageformat"", ""react"", ""react-components"", ""react-native"", ""translation""]",5805
vuejs/composition-api,typescript,https://github.com/vuejs/composition-api.git,4073600,2019-06-25,[],4143
mikro-orm/mikro-orm,typescript,https://github.com/mikro-orm/mikro-orm.git,4073603,2018-03-15,"[""database"", ""datamapper"", ""entities"", ""entity"", ""identity-map"", ""javascript"", ""libsql"", ""mongodb"", ""mysql"", ""nodejs"", ""orm"", ""postgre"", ""postgresql"", ""sql"", ""sql-server"", ""sqlite"", ""sqlite3"", ""typescript"", ""typescript-orm"", ""unit-of-work""]",9111
async-labs/saas,typescript,https://github.com/async-labs/saas.git,4073609,2018-04-06,"[""aws-s3"", ""aws-ses"", ""boilerplate"", ""express"", ""google-api"", ""mailchimp"", ""material-ui"", ""mobx"", ""mongodb"", ""mongoose"", ""nextjs"", ""passport"", ""react"", ""saas"", ""saas-boilerplate"", ""saas-business"", ""saas-product"", ""typescript""]",4223
vuejs/vitepress,typescript,https://github.com/vuejs/vitepress.git,4073610,2020-04-30,"[""docs-generator"", ""hacktoberfest"", ""markdown"", ""ssg"", ""vite"", ""vue""]",17984
graphql-nexus/nexus,typescript,https://github.com/graphql-nexus/nexus.git,4073611,2018-11-02,"[""graphql"", ""graphql-nexus"", ""graphql-schema"", ""nexus"", ""typescript""]",3356
yzhang-gh/vscode-markdown,typescript,https://github.com/yzhang-gh/vscode-markdown.git,4073615,2017-01-03,"[""markdown"", ""vscode""]",3245
rolling-scopes/rsschool-app,typescript,https://github.com/rolling-scopes/rsschool-app.git,4073616,2018-05-22,"[""hacktoberfest""]",10377
oct16/timecat,typescript,https://github.com/oct16/timecat.git,4073617,2020-02-27,[],2114
pmndrs/valtio,typescript,https://github.com/pmndrs/valtio.git,4073618,2020-11-16,"[""mutable"", ""proxy"", ""react"", ""state""]",10193
serverless-nextjs/serverless-next.js,typescript,https://github.com/serverless-nextjs/serverless-next.js.git,4073619,2019-02-19,"[""api-gateway"", ""aws"", ""aws-lambda"", ""cloudfront"", ""edge"", ""lambda"", ""lambdaatedge"", ""next"", ""nextjs"", ""serverless"", ""serverless-framework""]",4491
ng-packagr/ng-packagr,typescript,https://github.com/ng-packagr/ng-packagr.git,4073620,2017-05-17,"[""angular"", ""angular-cli"", ""angular-library"", ""angular-package-format"", ""component-library"", ""css"", ""html"", ""less"", ""scss"", ""stylus"", ""typescript""]",1857
vime-js/vime,typescript,https://github.com/vime-js/vime.git,4073627,2020-02-15,"[""angular"", ""audio"", ""dailymotion"", ""dash"", ""embed"", ""hls"", ""html5"", ""javascript"", ""media"", ""player"", ""react"", ""stenciljs"", ""svelte"", ""video"", ""vime"", ""vimeo"", ""vue"", ""web-components"", ""youtube""]",2769
nodejs/nodejs.dev,typescript,https://github.com/nodejs/nodejs.dev.git,4073629,2019-01-29,"[""gatsby"", ""gatsbyjs"", ""hacktoberfest"", ""node"", ""nodejs"", ""react"", ""reactjs"", ""typescript""]",2271
twilio/twilio-video-app-react,typescript,https://github.com/twilio/twilio-video-app-react.git,4073634,2019-10-18,"[""react"", ""twilio"", ""video"", ""webrtc""]",1826
open-wa/wa-automate-nodejs,typescript,https://github.com/open-wa/wa-automate-nodejs.git,4073635,2019-08-15,"[""api"", ""chatbots"", ""framework"", ""nodejs"", ""typescript""]",3627
microsoft/vscode-mssql,typescript,https://github.com/microsoft/vscode-mssql.git,4073637,2016-06-26,[],1888
petyosi/react-virtuoso,typescript,https://github.com/petyosi/react-virtuoso.git,4073638,2019-05-03,"[""chat"", ""component-library"", ""feed"", ""hacktoberfest"", ""react"", ""virtual"", ""virtualizedlist""]",6360
pmndrs/use-cannon,typescript,https://github.com/pmndrs/use-cannon.git,4073639,2020-03-03,"[""cannon-js"", ""physics"", ""react"", ""reactjs""]",2654
standardnotes/desktop,typescript,https://github.com/standardnotes/desktop.git,4073641,2016-12-26,[],1478
googlechromelabs/bubblewrap,typescript,https://github.com/googlechromelabs/bubblewrap.git,4073642,2019-11-08,[],3004
badgen/badgen.net,typescript,https://github.com/badgen/badgen.net.git,4073645,2018-06-26,"[""badge"", ""badge-generator"", ""badgen"", ""live-badges"", ""service"", ""svg""]",1541
graphile/starter,typescript,https://github.com/graphile/starter.git,4073647,2019-04-15,"[""apollo-client"", ""eslint"", ""graphile"", ""graphql"", ""job-queue"", ""node"", ""nodejs"", ""postgraphile"", ""postgresql"", ""saas"", ""saas-boilerplate"", ""starter"", ""typescript""]",1825
figma-linux/figma-linux,typescript,https://github.com/figma-linux/figma-linux.git,4073648,2017-12-26,[],2145
dart-code/dart-code,typescript,https://github.com/dart-code/dart-code.git,4073651,2016-07-30,"[""dart"", ""flutter"", ""typescript"", ""vscode"", ""vscode-extension""]",1601
mathjax/mathjax-src,typescript,https://github.com/mathjax/mathjax-src.git,4073652,2016-02-23,"[""a11y"", ""asciimath"", ""latex"", ""mathjax"", ""mathml"", ""next-generation""]",2377
actions/setup-node,typescript,https://github.com/actions/setup-node.git,4073654,2019-05-30,[],4858
nestjs/nest-cli,typescript,https://github.com/nestjs/nest-cli.git,4073655,2017-05-15,"[""cli"", ""hacktoberfest"", ""javascript"", ""javascript-framework"", ""nest"", ""nest-cli"", ""nestjs"", ""nodejs"", ""typescript"", ""typescript-framework""]",2174
