repo_name,has_agent_config,language,stars,clone_url,num_contributors,qc_reason,matched_config_file,processed_at,created_at,topics
tencentmusic/supersonic,1,java,4914,https://github.com/tencentmusic/supersonic.git,85,,,2026-07-29T03:04:33.555386+00:00,2023-06-12T07:23:28,[]
theonedev/onedev,1,java,15073,https://github.com/theonedev/onedev.git,31,,,2026-07-29T03:04:33.555386+00:00,2018-11-06T02:57:01,"[""ci-cd"", ""devops"", ""git"", ""kanban"", ""packages"", ""self-hosted""]"
tomakehurst/wiremock,1,java,4594,https://github.com/tomakehurst/wiremock.git,134,,,2026-07-29T03:04:33.555386+00:00,2011-10-09T08:27:24,[]
tony19/logback-android,1,java,1265,https://github.com/tony19/logback-android.git,69,,,2026-07-29T03:04:33.555386+00:00,2011-06-29T06:47:06,"[""android"", ""java"", ""logback"", ""logging-library""]"
tornaco/thanox,1,java,3152,https://github.com/tornaco/thanox.git,21,,,2026-07-29T03:04:33.555386+00:00,2019-12-14T11:54:54,"[""android-framework"", ""android-hooking"", ""jetpack-compose"", ""magisk-module"", ""xposed-module""]"
trackercontrol/tracker-control-android,1,java,2525,https://github.com/trackercontrol/tracker-control-android.git,13,,,2026-07-29T03:04:33.555386+00:00,2019-11-10T05:33:18,"[""android"", ""privacy"", ""tracking-protection""]"
trekawek/coffee-gb,1,java,1150,https://github.com/trekawek/coffee-gb.git,4,,,2026-07-29T03:04:33.555386+00:00,2017-01-06T12:38:41,"[""emulator"", ""gameboy"", ""gameboy-emulator"", ""z80""]"
triplea-game/triplea,1,java,1537,https://github.com/triplea-game/triplea.git,76,,,2026-07-29T03:04:33.555386+00:00,2015-07-27T09:32:58,"[""free"", ""game"", ""good-first-issue"", ""opensource"", ""strategy"", ""strategy-game"", ""turn-based-strategy"", ""world-war-2""]"
tronprotocol/wallet-cli,1,java,799,https://github.com/tronprotocol/wallet-cli.git,74,,,2026-07-29T03:04:33.555386+00:00,2018-01-31T01:07:40,[]
typetools/checker-framework,1,java,1140,https://github.com/typetools/checker-framework.git,150,,,2026-07-29T03:04:33.555386+00:00,2015-07-03T11:09:17,"[""java"", ""types"", ""verification""]"
uber/nullaway,1,java,4076,https://github.com/uber/nullaway.git,73,,,2026-07-29T03:04:33.555386+00:00,2017-09-01T05:35:57,"[""android"", ""java"", ""nullability"", ""nullability-analysis"", ""static-analysis"", ""static-code-analysis""]"
ulisesbocchio/jasypt-spring-boot,1,java,3053,https://github.com/ulisesbocchio/jasypt-spring-boot.git,28,,,2026-07-29T03:04:33.555386+00:00,2015-05-27T02:00:55,"[""encryptable-properties"", ""encryption"", ""java"", ""java-8"", ""java8"", ""security"", ""spring"", ""spring-boot"", ""spring-boot-2"", ""spring-boot-starter"", ""spring-boot2"", ""web"", ""webapp"", ""website""]"
vaadin/flow,1,java,745,https://github.com/vaadin/flow.git,200,,,2026-07-29T03:04:33.555386+00:00,2015-04-29T05:54:35,"[""java"", ""vaadin"", ""vaadin-flow"", ""web-application-framework""]"
vaadin/hilla,1,java,984,https://github.com/vaadin/hilla.git,40,,,2026-07-29T03:04:33.555386+00:00,2021-04-27T01:25:07,"[""client-side"", ""frontend"", ""java"", ""lit"", ""lit-element"", ""react"", ""reactive"", ""reactjs"", ""stateless"", ""typescript"", ""vaadin""]"
valkey-io/valkey-glide,1,java,760,https://github.com/valkey-io/valkey-glide.git,118,,,2026-07-29T03:04:33.555386+00:00,2022-07-06T01:08:07,"[""cache"", ""csharp"", ""database"", ""fault-tolerance"", ""golang"", ""java"", ""javascript"", ""key-value"", ""kotlin"", ""nodejs"", ""open-source"", ""performance"", ""pubsub"", ""python"", ""reliability"", ""rust"", ""scala"", ""typescript"", ""valkey"", ""valkey-client""]"
vazkiimods/quark,1,java,638,https://github.com/vazkiimods/quark.git,195,,,2026-07-29T03:04:33.555386+00:00,2016-03-17T06:21:36,[]
viaversion/viabackwards,1,java,602,https://github.com/viaversion/viabackwards.git,49,,,2026-07-29T03:04:33.555386+00:00,2016-07-18T05:41:30,"[""bukkit"", ""bungeecord"", ""hacktoberfest"", ""java-edition"", ""minecraft"", ""spigot"", ""sponge"", ""viaversion""]"
viaversion/viafabricplus,1,java,638,https://github.com/viaversion/viafabricplus.git,52,,,2026-07-29T03:04:33.555386+00:00,2023-02-11T03:10:34,"[""alpha"", ""bedrock"", ""beta"", ""classic"", ""fabric"", ""java"", ""java-to-bedrock"", ""minecraft"", ""minecraft-alpha"", ""minecraft-proxy"", ""multiconnect"", ""protocol"", ""protocol-translator"", ""viaaprilfools"", ""viabedrock"", ""vialegacy"", ""viaversion""]"
viaversion/viaversion,1,java,1593,https://github.com/viaversion/viaversion.git,115,,,2026-07-29T03:04:33.555386+00:00,2016-02-28T10:39:27,"[""bukkit"", ""bungeecord"", ""fabric"", ""hacktoberfest"", ""java"", ""java-edition"", ""minecraft"", ""paper"", ""plugin"", ""spigot"", ""sponge"", ""sponge-plugin"", ""velocity"", ""viaversion""]"
vladimir-bukhtoyarov/bucket4j,1,java,1457,https://github.com/vladimir-bukhtoyarov/bucket4j.git,32,,,2026-07-29T03:04:33.555386+00:00,2014-10-12T02:19:18,[]
warmuuh/milkman,1,java,1315,https://github.com/warmuuh/milkman.git,14,,,2026-07-29T03:04:33.555386+00:00,2019-03-27T01:42:47,"[""grpc"", ""hacktoberfest"", ""http"", ""milkman-plugins"", ""rest"", ""testing""]"
wayn111/waynboot-mall,1,java,1228,https://github.com/wayn111/waynboot-mall.git,6,,,2026-07-29T03:04:33.555386+00:00,2020-04-25T08:34:27,"[""elasticsearch"", ""java"", ""jwt"", ""mall"", ""mybatis"", ""mysql8"", ""rabbitmq"", ""redis"", ""springboot2"", ""waynboot""]"
webbukkit/dynmap,1,java,2191,https://github.com/webbukkit/dynmap.git,116,,,2026-07-29T03:04:33.555386+00:00,2010-12-27T06:47:24,"[""fabricmc-mod"", ""forge-mod"", ""minecraft-mod"", ""papermc-plugins"", ""spigotmc-plugins""]"
wechat-group/wxjava,1,java,29877,https://github.com/wechat-group/wxjava.git,421,,,2026-07-29T03:04:33.555386+00:00,2016-01-06T08:24:05,"[""cp"", ""hacktoberfest"", ""java"", ""miniapp"", ""miniprogram"", ""mp"", ""open"", ""sdk"", ""weapp"", ""wechat"", ""wechat-sdk"", ""weixin"", ""weixin-sdk"", ""wxjava"", ""wxpay""]"
wfql1024/MultiWeChatManager,1,java,535,https://github.com/wfql1024/MultiWeChatManager.git,1,,,2026-07-29T03:04:33.555386+00:00,2024-07-29T03:54:46,"[""python"", ""qq"", ""tool"", ""wechat"", ""weixin"", ""wxwork""]"
wiremock/wiremock,1,java,7291,https://github.com/wiremock/wiremock.git,246,,,2026-07-29T03:04:33.555386+00:00,2011-10-09T08:27:24,"[""apis"", ""hacktoberfest"", ""http"", ""java"", ""json"", ""mock-server"", ""mocking"", ""rest"", ""stubbing"", ""wiremock"", ""xml""]"
wso2/product-apim,1,java,997,https://github.com/wso2/product-apim.git,232,,,2026-07-29T03:04:33.555386+00:00,2014-06-11T08:05:00,"[""api-gateway"", ""api-management"", ""apis"", ""gateway"", ""microservices"", ""rest"", ""synapse""]"
xerial/snappy-java,1,java,1081,https://github.com/xerial/snappy-java.git,71,,,2026-07-29T03:04:33.555386+00:00,2012-09-06T01:30:21,[]
xetorthio/jedis,1,java,9051,https://github.com/xetorthio/jedis.git,156,,,2026-07-29T03:04:33.555386+00:00,2010-06-11T01:04:43,[]
xipki/xipki,1,java,600,https://github.com/xipki/xipki.git,7,,,2026-07-29T03:04:33.555386+00:00,2014-03-29T08:16:04,"[""acme"", ""ca"", ""certificate"", ""certificate-authority"", ""certification-authority"", ""cmp"", ""crl"", ""est"", ""hsm"", ""mldsa"", ""mlkem"", ""ocsp"", ""ocsp-responder"", ""pkcs11"", ""pki"", ""rest-api""]"
yahoo/athenz,1,java,540,https://github.com/yahoo/athenz.git,46,,,2026-07-29T03:04:33.555386+00:00,2016-11-16T06:23:08,[]
zeebe-io/zeebe,1,java,1762,https://github.com/zeebe-io/zeebe.git,60,,,2026-07-29T03:04:33.555386+00:00,2016-03-20T03:38:04,[]
zhangdaiscott/jeecg-boot,1,java,23378,https://github.com/zhangdaiscott/jeecg-boot.git,10,,,2026-07-29T03:04:33.555386+00:00,2018-11-26T10:40:00,[]
